account_id,customer_id,account_type,currency,opened_date,status
3758,3758,current,GBP,2023-08-13,active
3759,3759,savings,EUR,2024-06-23,active
3760,3760,savings,CAD,2024-09-23,active
3761,3761,savings,AUD,2024-10-02,active
3762,3762,current,CAD,2024-10-01,active
3763,3763,current,EUR,2024-05-07,active
3764,3764,savings,EUR,2024-03-01,active
3765,3765,current,EUR,2024-12-28,active
3766,3766,current,GBP,2024-05-05,active
3767,3767,savings,CAD,2022-02-14,active
3768,3768,merchant,EUR,2024-05-20,active
3769,3769,savings,EUR,2024-12-19,active
3770,3770,current,GBP,2024-11-23,active
3771,3771,savings,CAD,2023-09-10,active
3772,3772,current,AUD,2024-06-19,suspended
3773,3773,savings,EUR,2024-07-15,active
3774,3774,savings,EUR,2023-04-01,active
3775,3775,savings,EUR,2024-12-31,active
3776,3776,savings,EUR,2023-03-28,suspended
3777,3777,current,AUD,2024-05-03,active
3778,3778,current,AUD,2024-05-20,active
3779,3779,savings,GBP,2024-06-11,active
3780,3780,current,AUD,2024-09-23,active
3781,3781,current,CAD,2022-11-18,active
3782,3782,current,EUR,2024-10-20,active
3783,3783,current,EUR,2024-11-08,active
3784,3784,current,GBP,2024-09-24,active
3785,3785,current,EUR,2024-12-25,active
3786,3786,savings,EUR,2024-12-30,active
3787,3787,current,CAD,2023-09-21,active
3788,3788,current,CAD,2024-03-18,active
3789,3789,savings,EUR,2024-06-09,active
3790,3790,current,AUD,2024-01-18,active
3791,3791,current,EUR,2024-09-25,active
3792,3792,savings,CAD,2024-12-23,active
3793,3793,current,GBP,2024-08-22,active
3794,3794,current,GBP,2023-07-08,active
3795,3795,current,EUR,2023-07-04,active
3796,3796,current,EUR,2024-11-29,active
3797,3797,current,EUR,2023-06-17,active
3798,3798,current,EUR,2024-07-17,active
3799,3799,current,GBP,2023-08-07,active
3800,3800,merchant,AUD,2023-12-27,active
3801,3801,savings,EUR,2024-10-05,closed
3802,3802,savings,GBP,2023-06-18,active
3803,3803,current,EUR,2023-06-08,active
3804,3804,current,AUD,2023-06-27,active
3805,3805,savings,EUR,2024-09-04,suspended
3806,3806,savings,EUR,2023-12-12,active
3807,3807,current,EUR,2024-11-23,active
3808,3808,current,CAD,2023-12-12,active
3809,3809,savings,GBP,2024-12-07,closed
3810,3810,savings,GBP,2024-05-23,active
3811,3811,current,EUR,2024-10-20,active
3812,3812,savings,AUD,2024-08-15,active
3813,3813,savings,EUR,2024-02-27,active
3814,3814,savings,EUR,2024-01-16,active
3815,3815,savings,CAD,2024-06-05,active
3816,3816,merchant,EUR,2023-02-04,active
3817,3817,savings,CAD,2024-10-08,active
3818,3818,savings,EUR,2024-07-23,active
3819,3819,current,EUR,2024-10-14,active
3820,3820,current,GBP,2024-10-18,active
3821,3821,savings,EUR,2022-03-23,active
3822,3822,current,GBP,2024-06-04,active
3823,3823,current,EUR,2023-01-26,active
3824,3824,current,CAD,2024-05-31,active
3825,3825,savings,EUR,2024-10-16,active
3826,3826,current,CAD,2023-05-04,active
3827,3827,current,EUR,2024-10-01,closed
3828,3828,current,GBP,2024-03-13,active
3829,3829,current,EUR,2023-01-19,active
3830,3830,current,AUD,2024-05-29,active
3831,3831,savings,GBP,2023-09-11,active
3832,3832,current,GBP,2024-12-20,active
3833,3833,current,GBP,2023-08-07,active
3834,3834,current,GBP,2024-12-07,active
3835,3835,savings,EUR,2024-07-23,active
3836,3836,savings,CAD,2024-10-08,closed
3837,3837,savings,AUD,2024-12-06,active
3838,3838,current,EUR,2024-03-13,active
3839,3839,savings,CAD,2024-12-31,closed
3840,3840,current,CAD,2023-11-27,active
3841,3841,current,AUD,2024-11-09,active
3842,3842,savings,EUR,2024-12-26,active
3843,3843,savings,EUR,2024-08-15,active
3844,3844,current,CAD,2024-10-11,suspended
3845,3845,savings,EUR,2023-09-04,active
3846,3846,current,EUR,2024-10-29,active
3847,3847,current,GBP,2024-06-01,active
3848,3848,current,CAD,2024-09-13,active
3849,3849,savings,AUD,2023-08-11,active
3850,3850,current,CAD,2024-10-19,active
3851,3851,current,CAD,2023-05-13,active
3852,3852,current,EUR,2024-10-05,active
3853,3853,savings,GBP,2024-01-08,active
3854,3854,current,GBP,2024-10-31,active
3855,3855,current,CAD,2024-05-09,active
3856,3856,savings,EUR,2023-03-19,active
3857,3857,savings,CAD,2024-09-06,active
3858,3858,current,AUD,2024-09-08,active
3859,3859,current,EUR,2024-03-31,closed
3860,3860,current,AUD,2023-12-28,active
3861,3861,current,EUR,2022-12-17,active
3862,3862,current,GBP,2024-12-19,active
3863,3863,savings,EUR,2024-08-21,active
3864,3864,current,GBP,2024-07-11,active
3865,3865,savings,GBP,2024-09-09,active
3866,3866,current,CAD,2022-04-27,active
3867,3867,current,CAD,2024-06-21,active
3868,3868,merchant,CAD,2024-09-05,closed
3869,3869,savings,EUR,2024-08-20,suspended
3870,3870,savings,EUR,2023-06-11,active
3871,3871,savings,EUR,2024-09-27,closed
3872,3872,savings,CAD,2024-08-30,active
3873,3873,merchant,EUR,2024-12-27,active
3874,3874,savings,GBP,2022-11-27,active
3875,3875,savings,GBP,2024-05-14,active
3876,3876,merchant,GBP,2023-07-23,active
3877,3877,current,CAD,2024-06-03,active
3878,3878,current,AUD,2024-12-29,active
3879,3879,current,AUD,2024-08-02,active
3880,3880,current,AUD,2024-04-15,active
3881,3881,savings,EUR,2023-06-03,active
3882,3882,savings,EUR,2024-12-07,active
3883,3883,current,EUR,2023-08-17,active
3884,3884,current,EUR,2024-06-25,active
3885,3885,current,AUD,2023-02-18,active
3886,3886,current,CAD,2024-11-15,active
3887,3887,savings,CAD,2024-04-04,active
3888,3888,savings,EUR,2024-12-12,active
3889,3889,current,EUR,2023-05-27,active
3890,3890,savings,CAD,2024-05-22,closed
3891,3891,current,CAD,2024-12-05,active
3892,3892,current,CAD,2023-10-05,active
3893,3893,current,CAD,2024-02-01,active
3894,3894,current,EUR,2023-09-06,active
3895,3895,savings,AUD,2023-08-27,active
3896,3896,current,EUR,2022-09-23,active
3897,3897,current,AUD,2024-09-20,active
3898,3898,current,AUD,2023-01-04,active
3899,3899,current,AUD,2023-01-04,active
3900,3900,current,GBP,2024-10-13,active
3901,3901,current,EUR,2023-10-26,active
3902,3902,savings,GBP,2023-01-12,active
3903,3903,current,EUR,2023-09-15,active
3904,3904,current,AUD,2022-12-03,active
3905,3905,current,CAD,2024-04-20,active
3906,3906,current,EUR,2024-12-26,active
3907,3907,current,AUD,2023-10-01,active
3908,3908,savings,EUR,2024-07-20,active
3909,3909,savings,CAD,2024-07-26,active
3910,3910,current,AUD,2023-01-26,active
3911,3911,current,GBP,2024-12-09,active
3912,3912,current,CAD,2024-12-03,active
3913,3913,current,EUR,2024-04-20,active
3914,3914,current,AUD,2024-11-12,active
3915,3915,current,EUR,2024-10-20,active
3916,3916,savings,CAD,2024-12-16,active
3917,3917,current,CAD,2023-10-05,active
3918,3918,savings,EUR,2024-12-31,active
3919,3919,current,GBP,2023-02-07,active
3920,3920,current,GBP,2024-11-11,active
3921,3921,savings,GBP,2023-09-01,active
3922,3922,current,EUR,2022-11-03,active
3923,3923,current,AUD,2024-03-07,active
3924,3924,current,AUD,2024-05-19,active
3925,3925,current,GBP,2024-10-15,active
3926,3926,current,AUD,2023-09-26,active
3927,3927,current,GBP,2024-10-02,active
3928,3928,savings,EUR,2023-03-15,active
3929,3929,current,EUR,2024-03-26,active
3930,3930,current,CAD,2024-01-01,active
3931,3931,current,GBP,2024-10-29,active
3932,3932,merchant,AUD,2024-01-31,active
3933,3933,savings,AUD,2024-03-05,active
3934,3934,savings,CAD,2024-06-19,active
3935,3935,savings,AUD,2024-12-26,active
3936,3936,current,EUR,2022-11-23,active
3937,3937,current,EUR,2024-12-14,active
3938,3938,savings,GBP,2023-06-18,active
3939,3939,current,EUR,2024-10-01,active
3940,3940,current,CAD,2023-09-19,active
3941,3941,current,GBP,2024-04-20,active
3942,3942,current,AUD,2024-05-20,closed
3943,3943,savings,EUR,2023-10-21,active
3944,3944,current,AUD,2024-10-03,active
3945,3945,current,EUR,2022-11-17,active
3946,3946,savings,CAD,2023-02-28,active
3947,3947,savings,CAD,2024-08-23,closed
3948,3948,savings,EUR,2022-12-11,active
3949,3949,current,EUR,2024-01-28,active
3950,3950,current,GBP,2024-12-16,active
3951,3951,current,GBP,2024-07-27,active
3952,3952,savings,GBP,2024-12-21,active
3953,3953,savings,EUR,2024-08-04,active
3954,3954,savings,AUD,2023-02-20,active
3955,3955,savings,EUR,2023-07-10,active
3956,3956,current,EUR,2023-09-02,active
3957,3957,savings,EUR,2024-04-06,active
3958,3958,current,EUR,2023-04-04,active
3959,3959,current,GBP,2023-06-26,active
3960,3960,savings,EUR,2024-11-24,active
3961,3961,current,GBP,2024-12-26,active
3962,3962,current,EUR,2023-11-02,active
3963,3963,merchant,GBP,2024-05-25,active
3964,3964,savings,EUR,2023-03-01,active
3965,3965,current,AUD,2024-07-28,active
3966,3966,savings,GBP,2023-08-24,active
3967,3967,savings,CAD,2024-02-17,suspended
3968,3968,current,AUD,2024-12-23,active
3969,3969,current,CAD,2024-06-09,active
3970,3970,current,EUR,2024-01-28,active
3971,3971,current,EUR,2024-09-22,active
3972,3972,merchant,CAD,2024-10-03,active
3973,3973,current,GBP,2024-09-14,active
3974,3974,current,EUR,2024-01-16,active
3975,3975,current,EUR,2023-01-29,active
3976,3976,current,CAD,2024-09-03,active
3977,3977,savings,AUD,2024-10-26,suspended
3978,3978,current,AUD,2024-12-28,active
3979,3979,current,EUR,2023-08-11,closed
3980,3980,current,CAD,2023-10-19,active
3981,3981,current,AUD,2023-11-25,active
3982,3982,savings,GBP,2024-08-20,active
3983,3983,current,EUR,2024-12-11,active
3984,3984,savings,EUR,2024-12-20,active
3985,3985,savings,EUR,2023-02-17,active
3986,3986,savings,GBP,2023-06-20,active
3987,3987,savings,EUR,2022-05-22,active
3988,3988,savings,GBP,2023-08-20,active
3989,3989,current,AUD,2022-03-28,active
3990,3990,current,EUR,2022-12-24,active
3991,3991,current,AUD,2024-06-24,active
3992,3992,savings,EUR,2023-11-19,active
3993,3993,current,EUR,2024-10-02,active
3994,3994,savings,CAD,2024-12-14,active
3995,3995,current,EUR,2023-07-01,active
3996,3996,savings,CAD,2023-12-16,active
3997,3997,savings,EUR,2024-05-23,active
3998,3998,savings,EUR,2024-04-14,active
3999,3999,current,CAD,2023-12-04,active
4000,4000,savings,EUR,2024-05-06,active
4001,4001,savings,AUD,2024-09-06,active
4002,4002,merchant,GBP,2024-10-08,active
4003,4003,savings,EUR,2024-06-30,active
4004,4004,current,AUD,2024-09-23,active
4005,4005,current,CAD,2024-12-31,active
4006,4006,current,CAD,2024-01-13,active
4007,4007,current,GBP,2023-08-17,active
4008,4008,current,EUR,2024-10-28,active
4009,4009,current,AUD,2024-05-27,active
4010,4010,current,GBP,2024-07-23,active
4011,4011,current,EUR,2024-06-13,active
4012,4012,merchant,EUR,2024-12-28,active
4013,4013,savings,GBP,2024-07-10,active
4014,4014,savings,EUR,2023-12-10,active
4015,4015,current,EUR,2023-08-20,closed
4016,4016,savings,CAD,2024-10-05,active
4017,4017,current,AUD,2022-12-22,active
4018,4018,current,CAD,2024-04-13,active
4019,4019,current,CAD,2024-12-22,active
4020,4020,savings,GBP,2024-11-15,active
4021,4021,current,EUR,2024-12-16,closed
4022,4022,current,AUD,2022-08-05,active
4023,4023,merchant,GBP,2024-11-16,closed
4024,4024,current,EUR,2024-08-01,active
4025,4025,current,GBP,2023-07-13,active
4026,4026,current,EUR,2024-11-21,active
4027,4027,savings,EUR,2024-02-06,active
4028,4028,current,CAD,2024-12-12,active
4029,4029,savings,GBP,2024-05-29,suspended
4030,4030,current,GBP,2024-06-19,active
4031,4031,current,CAD,2024-09-03,active
4032,4032,current,CAD,2023-04-17,active
4033,4033,current,CAD,2024-10-13,active
4034,4034,savings,CAD,2023-12-24,active
4035,4035,savings,EUR,2024-10-10,active
4036,4036,savings,AUD,2024-12-04,closed
4037,4037,savings,EUR,2023-05-02,active
4038,4038,savings,EUR,2024-12-21,suspended
4039,4039,savings,EUR,2023-07-19,active
4040,4040,current,CAD,2024-11-08,active
4041,4041,savings,EUR,2024-06-03,active
4042,4042,savings,EUR,2022-11-04,active
4043,4043,current,EUR,2023-08-29,active
4044,4044,savings,EUR,2024-10-30,active
4045,4045,savings,CAD,2024-03-31,active
4046,4046,savings,EUR,2024-11-06,active
4047,4047,savings,EUR,2024-12-11,active
4048,4048,savings,AUD,2024-03-03,active
4049,4049,current,CAD,2024-01-28,active
4050,4050,savings,GBP,2024-12-27,active
4051,4051,savings,AUD,2024-10-15,active
4052,4052,savings,EUR,2023-03-24,active
4053,4053,current,AUD,2024-08-27,active
4054,4054,savings,EUR,2024-11-24,active
4055,4055,merchant,GBP,2022-07-05,active
4056,4056,savings,AUD,2024-10-13,suspended
4057,4057,current,CAD,2023-05-15,active
4058,4058,savings,AUD,2024-10-24,active
4059,4059,current,EUR,2024-12-11,active
4060,4060,savings,AUD,2024-05-13,active
4061,4061,current,GBP,2024-12-14,active
4062,4062,savings,AUD,2024-10-12,active
4063,4063,current,CAD,2024-10-08,active
4064,4064,current,EUR,2024-10-03,active
4065,4065,savings,EUR,2024-05-03,active
4066,4066,current,EUR,2024-11-27,active
4067,4067,current,CAD,2024-10-16,active
4068,4068,current,EUR,2023-09-15,active
4069,4069,savings,CAD,2024-02-15,active
4070,4070,current,CAD,2022-12-23,active
4071,4071,current,EUR,2022-08-17,active
4072,4072,savings,EUR,2022-10-18,active
4073,4073,savings,GBP,2023-03-04,closed
4074,4074,current,AUD,2024-09-20,active
4075,4075,current,AUD,2024-12-31,active
4076,4076,current,GBP,2024-02-25,active
4077,4077,current,EUR,2024-03-31,active
4078,4078,current,GBP,2022-09-29,active
4079,4079,current,AUD,2024-11-20,active
4080,4080,savings,AUD,2024-11-30,active
4081,4081,current,GBP,2024-06-07,active
4082,4082,current,GBP,2023-06-23,active
4083,4083,savings,GBP,2024-12-07,active
4084,4084,current,GBP,2024-07-27,active
4085,4085,savings,EUR,2024-09-13,active
4086,4086,current,CAD,2023-03-22,active
4087,4087,current,CAD,2024-10-29,active
4088,4088,merchant,AUD,2024-12-04,active
4089,4089,current,EUR,2024-12-01,active
4090,4090,savings,CAD,2024-11-05,active
4091,4091,current,CAD,2023-11-07,active
4092,4092,current,EUR,2024-12-31,active
4093,4093,savings,GBP,2024-04-03,active
4094,4094,savings,EUR,2023-05-11,active
4095,4095,current,EUR,2024-10-17,active
4096,4096,savings,GBP,2024-06-16,active
4097,4097,current,EUR,2023-07-13,suspended
4098,4098,current,EUR,2024-03-04,active
4099,4099,savings,CAD,2024-08-28,active
4100,4100,current,GBP,2023-09-05,active
4101,4101,current,AUD,2024-12-28,active
4102,4102,savings,GBP,2023-08-15,active
4103,4103,current,EUR,2023-09-06,active
4104,4104,savings,GBP,2024-05-31,active
4105,4105,merchant,EUR,2024-12-24,active
4106,4106,merchant,CAD,2024-03-25,active
4107,4107,current,EUR,2024-08-17,active
4108,4108,current,AUD,2023-06-30,closed
4109,4109,current,EUR,2024-04-29,active
4110,4110,savings,CAD,2023-04-14,active
4111,4111,current,CAD,2024-12-21,active
4112,4112,current,CAD,2024-02-24,closed
4113,4113,savings,AUD,2024-05-19,active
4114,4114,current,CAD,2024-08-12,active
4115,4115,savings,AUD,2022-09-23,active
4116,4116,savings,GBP,2024-11-11,active
4117,4117,savings,EUR,2024-07-03,active
4118,4118,savings,CAD,2024-04-12,active
4119,4119,current,GBP,2024-11-05,active
4120,4120,merchant,AUD,2023-12-17,active
4121,4121,current,CAD,2024-07-20,active
4122,4122,current,EUR,2022-09-06,active
4123,4123,savings,AUD,2024-11-11,active
4124,4124,savings,CAD,2024-04-24,active
4125,4125,savings,EUR,2022-11-29,active
4126,4126,current,EUR,2024-12-29,active
4127,4127,savings,GBP,2024-12-11,active
4128,4128,current,GBP,2024-11-17,active
4129,4129,current,GBP,2024-12-13,active
4130,4130,current,EUR,2024-08-19,active
4131,4131,current,AUD,2024-06-19,active
4132,4132,savings,CAD,2024-12-13,active
4133,4133,current,CAD,2024-12-14,active
4134,4134,savings,AUD,2024-10-30,active
4135,4135,savings,EUR,2024-03-29,closed
4136,4136,current,AUD,2023-10-19,active
4137,4137,savings,GBP,2024-08-31,active
4138,4138,savings,EUR,2023-06-08,active
4139,4139,current,EUR,2024-04-04,active
4140,4140,current,GBP,2023-03-11,active
4141,4141,current,EUR,2024-12-20,closed
4142,4142,current,CAD,2024-10-08,active
4143,4143,savings,AUD,2024-08-14,active
4144,4144,current,GBP,2024-03-09,closed
4145,4145,current,CAD,2024-07-11,active
4146,4146,current,CAD,2024-12-12,active
4147,4147,savings,EUR,2024-08-10,closed
4148,4148,savings,AUD,2023-03-04,active
4149,4149,current,AUD,2024-10-27,active
4150,4150,current,EUR,2024-01-01,active
4151,4151,current,EUR,2023-12-21,active
4152,4152,current,EUR,2024-07-02,active
4153,4153,current,AUD,2024-12-15,active
4154,4154,current,EUR,2022-11-21,active
4155,4155,savings,EUR,2024-12-11,active
4156,4156,current,EUR,2023-12-17,active
4157,4157,current,EUR,2022-09-12,active
4158,4158,savings,EUR,2023-08-11,active
4159,4159,current,AUD,2022-06-02,active
4160,4160,current,GBP,2024-12-19,active
4161,4161,current,CAD,2024-05-04,active
4162,4162,savings,CAD,2023-10-30,active
4163,4163,current,EUR,2024-10-15,active
4164,4164,current,AUD,2022-10-18,active
4165,4165,current,GBP,2024-09-17,active
4166,4166,savings,GBP,2024-06-11,active
4167,4167,savings,EUR,2024-07-10,active
4168,4168,current,EUR,2024-03-29,active
4169,4169,savings,GBP,2024-04-24,active
4170,4170,current,GBP,2022-06-02,active
4171,4171,current,EUR,2023-09-25,active
4172,4172,current,EUR,2024-08-06,active
4173,4173,savings,AUD,2024-01-01,active
4174,4174,current,EUR,2023-07-07,active
4175,4175,savings,EUR,2024-09-01,active
4176,4176,current,CAD,2024-05-18,active
4177,4177,current,EUR,2024-06-14,active
4178,4178,savings,AUD,2024-12-09,closed
4179,4179,savings,EUR,2024-04-13,active
4180,4180,current,GBP,2024-01-13,active
4181,4181,current,EUR,2022-09-10,active
4182,4182,current,EUR,2024-12-04,active
4183,4183,savings,AUD,2024-06-10,closed
4184,4184,current,GBP,2024-11-09,active
4185,4185,current,CAD,2023-07-16,active
4186,4186,savings,EUR,2024-01-27,active
4187,4187,savings,EUR,2024-07-17,active
4188,4188,savings,GBP,2023-07-23,active
4189,4189,current,CAD,2024-12-07,active
4190,4190,current,AUD,2024-10-06,active
4191,4191,current,GBP,2024-12-19,active
4192,4192,merchant,EUR,2024-05-25,active
4193,4193,current,AUD,2024-12-21,active
4194,4194,current,CAD,2024-10-01,active
4195,4195,current,AUD,2024-10-03,active
4196,4196,savings,AUD,2024-06-30,active
4197,4197,current,AUD,2024-01-05,active
4198,4198,current,EUR,2024-08-16,active
4199,4199,current,EUR,2023-01-09,active
4200,4200,current,GBP,2024-12-23,active
4201,4201,savings,EUR,2024-11-19,active
4202,4202,current,AUD,2023-06-12,active
4203,4203,current,EUR,2024-07-09,closed
4204,4204,current,EUR,2024-11-28,active
4205,4205,current,EUR,2024-11-21,active
4206,4206,current,CAD,2024-01-05,active
4207,4207,current,EUR,2024-06-20,active
4208,4208,current,EUR,2024-10-07,active
4209,4209,savings,GBP,2023-02-12,active
4210,4210,savings,GBP,2024-11-25,active
4211,4211,current,EUR,2024-08-06,active
4212,4212,savings,CAD,2024-10-03,active
4213,4213,savings,CAD,2023-10-03,active
4214,4214,savings,GBP,2024-06-05,active
4215,4215,current,CAD,2024-11-01,active
4216,4216,current,GBP,2024-12-16,active
4217,4217,merchant,AUD,2024-03-12,active
4218,4218,current,EUR,2024-12-31,active
4219,4219,current,AUD,2023-10-13,active
4220,4220,savings,EUR,2024-10-02,active
4221,4221,current,GBP,2024-01-10,active
4222,4222,current,AUD,2024-09-24,active
4223,4223,current,EUR,2024-04-05,active
4224,4224,current,AUD,2024-11-24,active
4225,4225,current,GBP,2022-12-28,active
4226,4226,savings,CAD,2024-09-13,active
4227,4227,merchant,GBP,2024-06-29,active
4228,4228,savings,EUR,2023-09-24,active
4229,4229,savings,AUD,2023-07-31,active
4230,4230,current,EUR,2024-06-10,closed
4231,4231,current,AUD,2024-02-17,active
