transaction_id,account_id,merchant_id,amount,currency,transaction_date,transaction_type,status
28733,3092,,3283.37,GBP,2024-11-09 15:38:46,transfer,completed
28734,5351,438,3300.61,AUD,2024-12-31 18:45:35,purchase,completed
28735,2844,,496.91,EUR,2024-06-30 12:01:01,transfer,completed
28736,2406,367,2543.16,GBP,2024-01-24 02:06:20,purchase,completed
28737,4220,297,3466.34,EUR,2024-12-08 22:11:57,purchase,failed
28738,2940,307,47.87,EUR,2024-12-20 23:29:26,purchase,completed
28739,3372,377,2544.26,CAD,2024-12-23 09:11:05,purchase,completed
28740,1180,80,3873.15,GBP,2024-08-23 15:10:09,purchase,completed
28741,2161,746,287.02,EUR,2024-04-28 10:20:57,refund,completed
28742,761,253,1079.49,GBP,2024-12-10 16:11:04,purchase,completed
28743,2527,153,539.62,EUR,2024-09-10 06:46:39,purchase,completed
28744,1133,170,1042.62,EUR,2024-12-31 17:22:16,purchase,completed
28745,1606,331,3201.27,EUR,2024-12-07 18:06:59,purchase,completed
28746,1543,764,4901.51,EUR,2024-11-08 06:08:34,purchase,completed
28747,5009,,3480.25,EUR,2024-09-04 23:10:38,transfer,failed
28748,3392,426,1014.88,GBP,2024-12-26 00:33:11,purchase,completed
28749,2384,,2388.35,EUR,2024-11-03 14:18:23,transfer,completed
28750,4939,322,4077.27,GBP,2024-12-23 11:46:42,purchase,completed
28751,105,70,1543.57,EUR,2024-12-16 04:30:23,purchase,completed
28752,3418,241,457.94,EUR,2024-08-21 23:15:18,purchase,completed
28753,1963,630,3710.08,AUD,2024-10-17 10:28:26,purchase,completed
28754,5486,513,251.51,AUD,2024-08-25 22:08:47,refund,completed
28755,4792,680,37.71,EUR,2024-03-14 10:50:24,refund,completed
28756,1803,78,3085.08,EUR,2024-12-26 08:42:12,purchase,completed
28757,3034,291,2682.08,GBP,2024-12-24 00:32:13,purchase,completed
28758,2774,573,4181.14,EUR,2024-07-04 07:57:02,purchase,completed
28759,3494,695,21.77,EUR,2024-12-28 01:46:21,purchase,completed
28760,2152,276,2694.52,EUR,2024-04-28 08:17:45,purchase,completed
28761,2608,378,3823.03,AUD,2024-12-08 08:37:23,purchase,completed
28762,4933,398,3906.86,EUR,2024-10-24 17:56:53,purchase,completed
28763,4935,403,3124.75,EUR,2022-11-27 18:07:49,purchase,completed
28764,1525,731,1429.03,EUR,2024-12-24 21:01:54,purchase,completed
28765,4527,123,3543.2,AUD,2024-05-13 15:39:22,purchase,failed
28766,4752,443,1900.57,EUR,2024-07-18 01:51:56,purchase,completed
28767,470,270,3700.77,EUR,2024-12-25 14:44:21,purchase,completed
28768,5031,496,4020.97,EUR,2024-06-15 00:09:01,purchase,failed
28769,4518,,3696.53,AUD,2024-04-27 18:18:40,transfer,completed
28770,935,577,4782.09,AUD,2024-12-31 00:28:26,purchase,completed
28771,2021,,3019.48,EUR,2024-08-11 05:31:45,transfer,completed
28772,1382,228,273.83,AUD,2024-10-06 08:54:45,purchase,completed
28773,806,309,1804.53,AUD,2024-12-24 16:30:07,purchase,completed
28774,309,191,2940.32,CAD,2024-12-30 00:02:37,purchase,completed
28775,1919,,2941.47,EUR,2024-10-10 20:21:38,transfer,completed
28776,2042,620,224.4,AUD,2024-11-07 01:22:54,purchase,completed
28777,3038,620,3648.79,GBP,2024-04-17 09:00:21,purchase,completed
28778,2432,606,1633.91,EUR,2024-11-06 21:45:49,purchase,completed
28779,3446,467,2920.89,AUD,2024-10-11 23:43:23,purchase,completed
28780,2713,614,2524.49,AUD,2024-12-26 14:50:57,purchase,completed
28781,1755,25,1059.2,AUD,2024-11-12 03:52:00,purchase,completed
28782,2469,338,3570.09,EUR,2024-10-14 03:46:10,purchase,completed
28783,1932,424,2285.18,GBP,2023-12-31 17:47:31,purchase,completed
28784,2870,,118.75,EUR,2024-07-30 06:06:11,transfer,completed
28785,4417,,4965.48,GBP,2024-09-15 15:58:47,transfer,completed
28786,937,253,3761.25,GBP,2024-11-22 17:43:05,purchase,failed
28787,5462,,1317.55,EUR,2024-12-28 09:34:11,transfer,completed
28788,5625,669,4404.05,EUR,2024-12-29 06:43:27,purchase,failed
28789,3450,736,230.91,AUD,2024-06-20 08:36:26,purchase,completed
28790,5057,360,4017.33,EUR,2024-06-11 01:38:56,purchase,completed
28791,4391,327,210.55,AUD,2023-02-26 22:02:40,purchase,completed
28792,1375,,54.83,GBP,2024-12-23 03:23:10,transfer,completed
28793,144,261,3553.71,EUR,2023-09-22 14:41:12,purchase,completed
28794,774,428,3580.2,GBP,2024-12-31 21:19:02,purchase,completed
28795,13,574,4011.22,EUR,2024-12-22 12:26:54,purchase,completed
28796,3851,661,1596.74,CAD,2023-10-13 17:49:08,purchase,completed
28797,1999,575,2431.75,AUD,2024-08-02 06:10:53,purchase,completed
28798,4941,544,134.96,EUR,2024-12-31 14:07:05,purchase,completed
28799,993,68,326.62,GBP,2024-06-15 09:09:00,purchase,completed
28800,1985,554,653.68,CAD,2024-07-02 09:06:29,purchase,completed
28801,1262,,4373.93,AUD,2024-11-29 21:44:39,transfer,completed
28802,5713,437,2308.12,GBP,2024-12-27 03:56:58,purchase,completed
28803,4551,421,3416.12,AUD,2024-11-25 02:09:23,purchase,completed
28804,2606,,4981.96,CAD,2024-10-30 17:41:19,transfer,completed
28805,1950,,4366.03,EUR,2024-12-19 22:06:54,transfer,failed
28806,4238,51,2086.28,EUR,2024-10-04 05:44:47,purchase,completed
28807,5872,44,376.52,EUR,2024-05-28 17:05:44,purchase,completed
28808,1912,,2845.54,GBP,2024-12-30 15:29:11,transfer,completed
28809,1230,272,2217.24,GBP,2024-08-16 05:23:44,purchase,completed
28810,994,724,4243.8,GBP,2024-12-25 01:37:25,purchase,completed
28811,786,318,2013.99,AUD,2024-12-21 00:27:33,purchase,completed
28812,1560,11,2215.28,CAD,2024-11-18 07:41:01,purchase,completed
28813,1871,567,3908.99,CAD,2024-10-21 02:15:02,purchase,completed
28814,1739,69,2640.99,AUD,2024-10-07 15:30:08,purchase,completed
28815,1812,174,2211.75,GBP,2024-12-26 15:55:29,purchase,completed
28816,2831,269,522.5,CAD,2024-10-09 09:33:11,purchase,completed
28817,1485,618,2077.21,EUR,2024-09-07 05:09:47,purchase,completed
28818,5442,440,3870.83,EUR,2024-12-31 07:05:59,purchase,completed
28819,3594,,1003.2,EUR,2024-05-08 14:35:42,transfer,completed
28820,2636,222,1602.74,EUR,2024-12-12 20:41:35,purchase,completed
28821,435,72,1422.55,GBP,2024-05-16 16:06:55,purchase,completed
28822,2180,288,3421.45,GBP,2024-12-30 21:35:39,purchase,completed
28823,5336,,123.88,EUR,2024-10-22 13:07:14,transfer,completed
28824,3706,,3939.94,EUR,2024-12-26 18:12:31,transfer,completed
28825,2184,571,3149.41,GBP,2024-11-01 16:36:18,purchase,completed
28826,3696,,730.91,CAD,2024-12-21 11:18:48,transfer,completed
28827,3555,101,1326.33,EUR,2024-12-22 13:44:14,purchase,completed
28828,1400,249,4986.08,EUR,2024-10-10 02:54:53,purchase,completed
28829,4395,,4961.05,GBP,2024-06-13 23:11:09,transfer,completed
28830,4254,699,1124.22,EUR,2024-12-29 07:19:23,purchase,completed
28831,2675,246,170.81,GBP,2024-12-18 17:49:46,refund,completed
28832,4281,179,2319.11,EUR,2024-12-26 18:12:59,purchase,completed
28833,4805,493,110.87,EUR,2024-11-06 17:52:08,refund,completed
28834,2534,187,7.17,EUR,2024-09-13 19:06:09,refund,completed
28835,3252,,3390.62,EUR,2024-11-08 06:17:46,transfer,completed
28836,5863,770,2940.63,EUR,2024-10-21 12:16:12,purchase,failed
28837,329,,3240.5,EUR,2024-12-21 18:13:43,transfer,completed
28838,2232,648,1542.57,EUR,2024-07-05 06:43:25,purchase,completed
28839,5965,387,216.75,GBP,2024-12-28 00:14:39,purchase,completed
28840,3445,624,12.73,EUR,2024-11-22 08:55:19,refund,completed
28841,494,49,545.39,EUR,2024-12-21 15:02:02,purchase,completed
28842,3459,,2210.25,GBP,2024-08-15 16:28:45,transfer,completed
28843,2988,780,4657.7,GBP,2024-12-29 22:59:46,purchase,completed
28844,1891,639,766.08,CAD,2024-07-23 09:54:42,purchase,failed
28845,426,326,2713.3,AUD,2024-12-31 05:51:38,purchase,completed
28846,5382,675,3214.65,GBP,2024-12-29 23:06:06,purchase,completed
28847,4531,253,4214.81,EUR,2024-08-13 00:15:41,purchase,completed
28848,104,758,30.84,AUD,2024-12-01 13:57:12,refund,completed
28849,4592,694,3438.73,AUD,2024-12-18 16:19:08,purchase,completed
28850,234,,539.98,EUR,2024-02-24 08:23:29,transfer,failed
28851,5966,248,747.93,EUR,2024-12-12 03:00:12,purchase,completed
28852,2154,281,3526.43,EUR,2024-11-22 07:09:26,purchase,completed
28853,4681,88,2648.98,AUD,2024-06-29 00:13:52,purchase,completed
28854,1131,329,4705.96,GBP,2024-12-14 15:34:31,purchase,completed
28855,22,1,3993.4,GBP,2024-09-10 23:53:38,purchase,completed
28856,5841,292,4799.84,EUR,2024-07-04 10:26:35,purchase,completed
28857,1763,,2619.3,GBP,2024-12-31 17:59:23,transfer,completed
28858,1871,469,2639.3,CAD,2024-05-06 01:11:52,purchase,completed
28859,2764,420,2770.08,CAD,2024-10-21 03:55:33,purchase,completed
28860,292,273,1201.43,EUR,2024-04-15 09:57:52,purchase,completed
28861,1668,8,3830.54,EUR,2024-09-30 11:25:37,purchase,completed
28862,4649,614,1441.28,AUD,2024-11-13 09:30:24,purchase,completed
28863,3093,640,3422.47,AUD,2024-07-23 13:43:56,purchase,completed
28864,4781,246,251.79,EUR,2024-12-31 10:10:55,purchase,completed
28865,625,70,4390.37,AUD,2024-05-28 03:21:45,purchase,completed
28866,5897,754,1957.95,AUD,2024-09-14 02:44:17,purchase,completed
28867,1330,161,2333.39,EUR,2024-12-18 08:32:13,purchase,completed
28868,1041,,575.76,GBP,2024-11-18 16:27:56,transfer,completed
28869,3276,797,2936.23,AUD,2024-10-31 07:38:11,purchase,completed
28870,5955,257,1274.11,AUD,2024-12-04 11:24:11,purchase,completed
28871,1458,432,3045.86,AUD,2024-12-23 23:44:20,purchase,completed
28872,3765,,4808.54,EUR,2024-12-31 21:26:12,transfer,completed
28873,2107,,4224.03,EUR,2024-09-28 13:59:40,transfer,completed
28874,5506,98,4990.15,AUD,2024-11-19 16:22:29,purchase,completed
28875,4776,612,2181.57,EUR,2024-05-10 06:05:18,purchase,failed
28876,5881,211,1806.44,EUR,2024-12-29 10:15:07,purchase,pending
28877,2057,600,1644.82,GBP,2024-08-03 14:16:54,purchase,completed
28878,3414,293,4487.71,GBP,2024-12-31 21:13:30,purchase,completed
28879,5698,368,35.18,CAD,2024-11-09 03:18:56,purchase,completed
28880,2186,239,3640.42,EUR,2024-04-07 14:36:53,purchase,completed
28881,2277,659,248.76,GBP,2024-10-22 11:37:59,purchase,completed
28882,4102,,4846.19,GBP,2024-06-18 06:00:45,transfer,completed
28883,2572,,3497.61,EUR,2024-11-20 16:45:39,transfer,completed
28884,2493,,1983.19,GBP,2024-12-30 02:00:40,transfer,failed
28885,3380,595,3113.14,AUD,2024-12-21 19:05:40,purchase,completed
28886,5507,774,2721.55,EUR,2024-10-26 22:00:46,purchase,failed
28887,1360,381,1973.99,EUR,2024-10-31 10:07:52,purchase,completed
28888,623,,723.04,AUD,2024-12-05 11:21:43,transfer,completed
28889,436,770,4365.0,EUR,2024-08-11 09:55:15,purchase,completed
28890,3331,40,1213.47,CAD,2024-12-22 08:37:54,purchase,completed
28891,1308,329,4934.12,EUR,2024-09-27 11:53:56,purchase,completed
28892,717,,4129.86,CAD,2023-08-04 15:02:56,transfer,completed
28893,2636,432,867.25,EUR,2024-12-23 14:14:34,purchase,failed
28894,611,315,1042.43,AUD,2024-08-31 11:47:18,purchase,completed
28895,3143,360,245.02,GBP,2024-04-07 21:35:10,purchase,completed
28896,4299,775,3101.64,AUD,2024-12-06 12:54:19,purchase,completed
28897,584,,4523.58,EUR,2024-12-01 20:16:13,transfer,failed
28898,4865,286,2397.53,EUR,2024-11-20 02:20:44,purchase,completed
28899,3394,587,3383.39,EUR,2024-11-09 12:48:45,purchase,completed
28900,3734,145,893.4,CAD,2024-12-13 18:06:20,purchase,completed
28901,1749,513,2969.91,EUR,2024-12-29 10:24:23,purchase,completed
28902,3548,58,63.31,GBP,2024-10-27 09:00:14,purchase,completed
28903,3271,358,1045.12,AUD,2024-10-04 04:12:36,purchase,completed
28904,5785,86,2421.28,EUR,2024-11-25 23:24:56,purchase,failed
28905,4197,46,2215.32,AUD,2024-02-21 18:01:59,purchase,completed
28906,688,719,2052.83,EUR,2024-10-24 13:14:38,purchase,completed
28907,5769,690,725.67,CAD,2024-03-04 00:24:42,purchase,completed
28908,115,466,1269.74,EUR,2023-12-12 10:14:13,purchase,completed
28909,5020,31,2202.68,EUR,2024-10-02 09:51:20,purchase,completed
28910,736,,500.25,GBP,2024-12-29 20:11:54,transfer,completed
28911,4834,131,1015.27,CAD,2024-11-08 13:48:03,purchase,completed
28912,5791,394,2227.25,EUR,2024-08-11 19:52:47,purchase,completed
28913,1604,380,3436.51,EUR,2024-12-20 06:33:23,purchase,completed
28914,115,502,2085.84,EUR,2024-11-28 03:01:47,purchase,completed
28915,5554,104,973.27,EUR,2024-12-29 20:18:29,purchase,completed
28916,3560,765,4782.27,AUD,2024-12-05 20:19:37,purchase,completed
28917,2347,561,165.82,AUD,2024-04-05 08:12:11,refund,completed
28918,528,687,4767.57,AUD,2024-07-26 13:28:19,purchase,completed
28919,1398,,3148.06,EUR,2024-09-26 22:22:25,transfer,completed
28920,4578,395,4340.49,EUR,2024-08-07 23:27:56,purchase,completed
28921,3653,436,250.5,AUD,2024-11-19 23:21:11,refund,completed
28922,5268,695,2885.68,EUR,2024-12-14 12:33:14,purchase,completed
28923,1377,696,2329.04,GBP,2024-12-31 05:10:34,purchase,completed
28924,2194,330,2425.23,EUR,2024-11-25 11:15:41,purchase,completed
28925,3699,,2366.59,CAD,2023-11-09 04:26:12,transfer,completed
28926,2474,82,840.69,GBP,2024-11-19 07:42:07,purchase,completed
28927,5248,,613.21,CAD,2024-12-01 22:33:19,transfer,completed
28928,5619,386,2642.1,GBP,2022-09-07 11:34:29,purchase,completed
28929,540,,3308.18,CAD,2024-11-27 04:54:37,transfer,completed
28930,1163,523,3577.0,AUD,2024-12-24 12:45:18,purchase,failed
28931,2663,,1765.83,AUD,2023-01-16 00:12:19,transfer,completed
28932,920,354,1147.43,GBP,2024-07-25 02:13:50,purchase,completed
28933,4488,27,2683.95,GBP,2024-08-09 18:18:11,purchase,completed
28934,1348,734,56.57,EUR,2024-11-10 14:51:33,purchase,completed
28935,5640,82,1116.11,GBP,2024-03-04 15:09:59,purchase,completed
28936,5873,750,4841.75,EUR,2024-12-07 06:32:15,purchase,completed
28937,2247,646,3584.77,EUR,2024-12-22 08:23:33,purchase,completed
28938,2280,,2756.39,GBP,2022-12-29 16:10:31,transfer,failed
28939,5177,775,1074.02,CAD,2024-04-22 12:15:41,purchase,completed
28940,482,147,315.81,GBP,2024-11-04 16:21:52,purchase,completed
28941,4879,744,4473.78,AUD,2024-12-14 13:53:50,purchase,completed
28942,1479,409,338.41,GBP,2024-12-06 15:07:25,purchase,completed
28943,4555,720,1457.98,EUR,2024-09-23 06:37:56,purchase,completed
28944,3014,474,3135.58,AUD,2024-05-29 07:11:44,purchase,completed
28945,2092,465,3402.2,AUD,2024-11-10 08:32:51,purchase,completed
28946,4535,414,2942.27,EUR,2024-02-20 08:27:52,purchase,completed
28947,2401,48,699.51,EUR,2024-12-29 03:48:20,purchase,completed
28948,2526,,1984.02,CAD,2024-12-31 03:19:45,transfer,completed
28949,2333,202,725.35,EUR,2024-12-20 23:23:53,purchase,completed
28950,4885,,2656.8,EUR,2024-12-11 21:07:44,transfer,completed
28951,4740,624,502.48,CAD,2024-11-25 18:42:00,purchase,completed
28952,3710,518,4152.54,CAD,2024-01-23 01:46:35,purchase,completed
28953,3815,,1993.78,CAD,2024-12-07 06:44:35,transfer,completed
28954,2526,39,4709.15,CAD,2024-07-20 22:24:54,purchase,completed
28955,1311,776,4333.75,EUR,2024-12-16 23:38:27,purchase,completed
28956,4745,680,756.7,EUR,2024-11-06 19:44:28,purchase,completed
28957,3030,415,4334.51,AUD,2024-12-25 08:03:51,purchase,completed
28958,639,636,1177.5,AUD,2024-12-29 09:48:46,purchase,completed
28959,646,334,3617.0,EUR,2024-07-11 10:21:03,purchase,completed
28960,5780,175,260.45,EUR,2024-11-10 15:21:32,purchase,completed
28961,454,150,1710.95,CAD,2024-09-18 07:02:53,purchase,completed
28962,3610,,290.92,EUR,2024-12-18 11:30:17,transfer,completed
28963,1982,,260.98,EUR,2023-11-08 23:41:36,transfer,completed
28964,465,688,452.46,EUR,2024-06-27 11:18:28,purchase,completed
28965,4883,,2589.99,AUD,2024-07-12 17:03:58,transfer,completed
28966,5617,302,2861.02,AUD,2024-12-12 02:02:29,purchase,completed
28967,1237,671,1676.34,EUR,2024-11-20 06:21:10,purchase,completed
28968,2593,574,3157.28,CAD,2024-06-08 14:37:31,purchase,completed
28969,5746,69,2125.4,EUR,2024-08-22 13:33:31,purchase,completed
28970,5833,,4441.07,EUR,2024-12-11 17:29:42,transfer,failed
28971,4753,717,250.87,GBP,2024-11-23 11:07:51,purchase,completed
28972,600,388,2556.57,CAD,2024-12-04 11:15:30,purchase,completed
28973,4722,678,1764.92,EUR,2024-08-03 20:59:53,purchase,completed
28974,2254,561,1544.2,CAD,2024-12-20 16:29:17,purchase,completed
28975,3936,140,2653.2,EUR,2024-10-29 07:27:54,purchase,completed
28976,5819,,943.99,AUD,2024-09-26 15:09:59,transfer,completed
28977,2236,243,3543.43,AUD,2024-12-29 12:37:53,purchase,completed
28978,4477,40,4803.34,EUR,2024-09-03 03:52:38,purchase,completed
28979,4947,782,2392.68,AUD,2024-10-01 08:59:25,purchase,completed
28980,2957,563,71.0,AUD,2024-12-15 17:26:26,refund,completed
28981,4974,371,1087.4,AUD,2024-12-10 00:46:17,purchase,completed
28982,4007,523,2404.16,GBP,2024-12-02 20:57:48,purchase,completed
28983,5371,108,1695.87,EUR,2024-08-09 12:39:02,purchase,completed
28984,5275,,4048.62,EUR,2024-06-14 00:31:22,transfer,completed
28985,4192,,3496.28,EUR,2024-10-10 18:09:34,transfer,completed
28986,3923,351,4106.55,AUD,2024-08-23 00:50:36,purchase,completed
28987,409,641,3216.68,EUR,2024-11-19 03:26:13,purchase,failed
28988,1418,347,205.89,CAD,2024-12-04 22:22:52,purchase,completed
28989,1226,772,4578.38,AUD,2024-05-31 02:01:24,purchase,completed
28990,5813,12,3272.25,GBP,2024-12-27 22:21:14,purchase,completed
28991,2050,770,117.22,CAD,2024-12-10 16:29:03,purchase,completed
28992,4836,,2452.64,EUR,2024-12-31 09:03:20,transfer,failed
28993,301,62,4658.78,GBP,2024-12-02 19:20:48,purchase,completed
28994,355,392,1208.3,AUD,2024-12-30 00:27:50,purchase,completed
28995,380,532,60.37,AUD,2024-10-10 18:22:09,refund,completed
28996,3501,514,174.65,CAD,2024-09-17 02:20:13,purchase,completed
28997,5127,311,1956.89,AUD,2024-12-09 23:52:25,purchase,completed
28998,3484,118,1541.49,EUR,2024-11-20 15:02:53,purchase,completed
28999,1660,377,3682.45,EUR,2024-08-25 02:09:10,purchase,completed
29000,5278,,1975.01,GBP,2024-10-15 09:26:03,transfer,completed
29001,710,460,3189.35,AUD,2024-11-08 19:24:42,purchase,failed
29002,1239,312,2186.85,EUR,2024-05-30 09:12:49,purchase,completed
29003,935,144,1625.06,AUD,2024-12-30 01:47:58,purchase,completed
29004,2680,,809.89,AUD,2024-12-19 00:23:51,transfer,completed
29005,5900,95,3245.13,EUR,2024-08-13 21:42:38,purchase,completed
29006,2991,,558.7,CAD,2023-07-27 10:59:51,transfer,completed
29007,2084,,4573.92,EUR,2024-10-27 22:28:03,transfer,failed
29008,3714,,4171.49,CAD,2024-06-16 03:23:51,transfer,completed
29009,2225,,1681.83,EUR,2024-07-17 09:07:02,transfer,completed
29010,2764,781,2031.03,CAD,2024-12-06 01:07:11,purchase,completed
29011,1204,469,4676.75,EUR,2024-04-16 00:42:58,purchase,completed
29012,5728,704,4293.27,EUR,2024-10-16 09:11:14,purchase,completed
29013,5718,186,1807.16,AUD,2024-08-23 13:21:12,purchase,completed
29014,96,295,2656.06,AUD,2024-12-28 05:44:32,purchase,completed
29015,4147,776,925.08,EUR,2024-11-15 21:05:43,purchase,completed
29016,4462,,2513.7,AUD,2024-08-27 15:31:18,transfer,completed
29017,1093,31,2533.45,CAD,2024-07-30 09:00:47,purchase,completed
29018,5136,,4568.02,EUR,2023-11-01 01:57:28,transfer,completed
29019,3239,642,2880.67,EUR,2024-07-28 11:17:07,purchase,failed
29020,5296,487,125.95,CAD,2024-11-30 04:20:55,refund,completed
29021,2859,,4301.9,EUR,2024-12-07 13:56:55,transfer,failed
29022,2468,289,1646.98,CAD,2023-10-30 10:58:07,purchase,completed
29023,174,514,4622.69,GBP,2024-12-30 09:12:04,purchase,completed
29024,2168,374,4343.94,CAD,2023-09-25 10:31:04,purchase,completed
29025,3569,593,3266.8,CAD,2024-04-01 20:10:34,purchase,completed
29026,5058,344,3905.46,GBP,2024-10-13 21:43:08,purchase,failed
29027,1059,792,1749.15,AUD,2024-10-10 11:14:03,purchase,completed
29028,3712,279,4056.52,EUR,2023-06-05 04:22:40,purchase,completed
29029,3672,164,254.72,AUD,2024-12-07 00:46:57,purchase,failed
29030,3355,349,2052.03,AUD,2024-12-12 11:27:40,purchase,completed
29031,1807,689,408.87,CAD,2024-06-04 22:25:56,purchase,completed
29032,229,120,3121.79,GBP,2024-12-12 19:27:50,purchase,completed
29033,4237,690,4469.01,AUD,2024-07-12 13:11:15,purchase,completed
29034,1969,512,1569.23,EUR,2024-11-26 08:58:42,purchase,completed
29035,75,756,981.24,EUR,2024-05-01 11:42:05,purchase,completed
29036,4767,325,678.33,GBP,2024-10-02 09:42:15,purchase,completed
29037,1856,,1226.93,CAD,2024-12-22 14:56:44,transfer,completed
29038,3312,42,2437.74,GBP,2023-11-22 03:30:47,purchase,completed
29039,4123,86,806.8,AUD,2024-12-09 08:44:52,purchase,completed
29040,436,2,4748.63,EUR,2024-11-18 05:44:55,purchase,completed
29041,4660,265,3978.98,EUR,2024-12-26 15:42:05,purchase,completed
29042,378,,1558.01,EUR,2023-12-04 22:07:37,transfer,completed
29043,1871,,4577.02,CAD,2024-08-19 06:32:17,transfer,completed
29044,4440,,3460.34,CAD,2024-06-16 23:07:16,transfer,completed
29045,5747,74,638.64,AUD,2024-11-08 00:51:06,purchase,failed
29046,838,571,4732.84,CAD,2024-08-25 16:22:53,purchase,completed
29047,3835,,1694.71,EUR,2024-08-25 03:49:07,transfer,completed
29048,1040,475,3077.35,EUR,2024-10-30 12:29:38,purchase,completed
